gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	sp_sym	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
LOC105349033	homeobox protein 2	4	0.207976319035317	1.20995672734053	0.745398773006135	0.279013497965075	0.222975002244646	2.30250268655688e-93	9.15926358701579e-88	lcl|NW_011937398.1_cds_XP_011456984.1_35352	sp|Q9H1Q7|PED1A_HUMAN	1.1e-92	XP_030841298.1	1.2e-89	1752361319	ECB-GENE-23073384	LOC581481	FBgn0030940	1.01e-6	D2030.8.2	6.22e-33	D2030.8	XP_011456984.1	PREDICTED: homeobox protein 2 [Crassostrea gigas]XP_019918194.1 PREDICTED: homeobox protein 2 [Crassostrea gigas]XP_019918195.1 PREDICTED: homeobox protein 2 [Crassostrea gigas]XP_019918196.1 PREDICTED: homeobox protein 2 [Crassostrea gigas]	0
LOC105317174	G2/mitotic-specific cyclin-B	1	0.0820564975264437	4.89195816396609	0.877155931010208	0.093548358536367	0.0141653963700967	1.59560643269179e-11	6.34725856499062e-6	lcl|NW_011937469.1_cds_XP_011412035.1_35746	sp|P24862|CCNB_PATVU	3.58e-178	NP_001028696.1	3.82e-121	1794418648	ECB-GENE-23192845	LOC576779	NA	NA	ZC168.4.4	3.75e-45	cyb-1	XP_011412035.1	PREDICTED: G2/mitotic-specific cyclin-B [Crassostrea gigas]	0
LOC105317174	G2/mitotic-specific cyclin-B	4	0.184084578347177	11.9004158778287	0.993865030674847	0.185220902904876	0.344061724690837	5.27009993816153e-145	2.0964246750009e-139	lcl|NW_011937469.1_cds_XP_011412035.1_35746	sp|P24862|CCNB_PATVU	3.58e-178	NP_001028696.1	3.82e-121	1794418648	ECB-GENE-23192845	LOC576779	NA	NA	ZC168.4.4	3.75e-45	cyb-1	XP_011412035.1	PREDICTED: G2/mitotic-specific cyclin-B [Crassostrea gigas]	0
LOC105317322	uncharacterized LOC105317322	6	0.36434027471036	3.24798690229416	0.870609981515712	0.418488510866889	0.501980888407077	2.19260647685186e-195	8.72210086065764e-190	lcl|NW_011937475.1_cds_XP_019918377.1_35910	sp|Q6ZRR9|DCDC5_HUMAN	3.38e-68	XP_030845543.1	0	1752371327	ECB-GENE-23096981	LOC100889439	NA	NA	NA	NA	NA	XP_019918377.1	PREDICTED: uncharacterized protein LOC105317322 isoform X1 [Crassostrea gigas]	0
LOC105317322	uncharacterized LOC105317322	6	0.36434027471036	3.24798690229416	0.870609981515712	0.418488510866889	0.501980888407077	2.19260647685186e-195	8.72210086065764e-190	lcl|NW_011937475.1_cds_XP_011412233.1_35911	sp|Q6ZRR9|DCDC5_HUMAN	3.29e-68	XP_030845543.1	0	1752371327	ECB-GENE-23096981	LOC100889439	NA	NA	NA	NA	NA	XP_011412233.1	PREDICTED: uncharacterized protein LOC105317322 isoform X2 [Crassostrea gigas]	0
LOC105317369	uncharacterized LOC105317369	9	0.199452054692305	12.7380002995548	0.991935483870968	0.201073616112567	0.384422219187315	1.44052197181281e-96	5.73033878299248e-91	lcl|NW_011937479.1_cds_XP_011412303.1_35995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011412303.1	PREDICTED: uncharacterized protein LOC105317369 [Crassostrea gigas]	2e-90
LOC105317498	uncharacterized LOC105317498	13	0.278962374151511	1.94911119478187	0.949152542372881	0.293906787052485	0.318874189557727	7.20608206184041e-32	2.86655061987187e-26	lcl|NW_011937493.1_cds_XP_011412452.1_36156	sp|P32314|FOXN2_HUMAN	6.11e-12	NA	NA	NA	NA	NA	NA	NA	C25A1.2.2	6.27e-9	fkh-10	XP_011412452.1	PREDICTED: uncharacterized protein LOC105317498 [Crassostrea gigas]	0
LOC105317498	uncharacterized LOC105317498	7	0.183453351311565	1.56967474261204	0.735294117647059	0.249496557783728	0.221017548567042	2.34369121696244e-79	9.3231099134279e-74	lcl|NW_011937493.1_cds_XP_011412452.1_36156	sp|P32314|FOXN2_HUMAN	6.11e-12	NA	NA	NA	NA	NA	NA	NA	C25A1.2.2	6.27e-9	fkh-10	XP_011412452.1	PREDICTED: uncharacterized protein LOC105317498 [Crassostrea gigas]	0
LOC105317582	tryptophan 2	3	0.142480053624518	1.16810106254466	0.535791757049892	0.265924310610942	0.123029783325694	3.00052454284168e-60	1.19359666104425e-54	lcl|NW_011937502.1_cds_XP_011412571.1_36256	sp|P20351|T23O_DROME	1.12e-149	XP_030836965.1	2.24e-135	1752351100	ECB-GENE-23048505	LOC593764	FBgn0003965	6.08e-8	C28H8.11a.2	7.19e-136	tdo-2	XP_011412571.1	PREDICTED: tryptophan 2,3-dioxygenase isoform X1 [Crassostrea gigas]	0
LOC105317582	tryptophan 2	3	0.142480053624518	1.16810106254466	0.535791757049892	0.265924310610942	0.123029783325694	3.00052454284168e-60	1.19359666104425e-54	lcl|NW_011937502.1_cds_XP_011412572.1_36257	sp|B4PYW0|T23O_DROYA	4.17e-149	XP_030836965.1	2.82e-135	1752351100	ECB-GENE-23048505	LOC593764	FBgn0003965	5.94e-8	C28H8.11a.2	7.86e-136	tdo-2	XP_011412571.1	PREDICTED: tryptophan 2,3-dioxygenase isoform X1 [Crassostrea gigas]	0
LOC105318021	THAP domain-containing protein 11-like	5	0.13662584367596	9.6458763503713	1	0.13662584367596	0.161056521480527	3.58633151500125e-65	1.42662833134144e-59	lcl|NW_011937547.1_cds_XP_019918675.1_36852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XM_020063116.1	PREDICTED: Crassostrea gigas THAP domain-containing protein 11-like (LOC105318021), mRNA	7e-87
LOC105318111	TLC domain-containing protein 2-like	14	0.486128446524591	6.20864056773849	1	0.486128446524591	0.841915073079743	6.35078319040763e-48	2.52631615001139e-42	lcl|NW_011937558.1_cds_XP_011413349.1_36988	sp|A8WGS4|TLCD2_DANRE	2.17e-40	XP_030848272.1	1.99e-29	1752377915	ECB-GENE-23113688	LOC585019	NA	NA	Y63D3A.8.1	4.84e-17	Y63D3A.8	XP_011413349.1	PREDICTED: TLC domain-containing protein 2-like [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918826.1_37244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918826.1	PREDICTED: uncharacterized protein LOC105318289 isoform X16 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918816.1_37245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918816.1	PREDICTED: uncharacterized protein LOC105318289 isoform X5 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918836.1_37246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918836.1	PREDICTED: uncharacterized protein LOC105318289 isoform X28 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918850.1_37247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918850.1	PREDICTED: uncharacterized protein LOC105318289 isoform X43 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918833.1_37248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918833.1	PREDICTED: uncharacterized protein LOC105318289 isoform X24 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918847.1_37249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918847.1	PREDICTED: uncharacterized protein LOC105318289 isoform X40 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918846.1_37250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918846.1	PREDICTED: uncharacterized protein LOC105318289 isoform X39 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918823.1_37251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918823.1	PREDICTED: uncharacterized protein LOC105318289 isoform X13 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918822.1_37252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918822.1	PREDICTED: uncharacterized protein LOC105318289 isoform X11 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918848.1_37253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918848.1	PREDICTED: zinc finger CCCH domain-containing protein 13 isoform X41 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918835.1_37254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918835.1	PREDICTED: uncharacterized protein LOC105318289 isoform X26 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918849.1_37255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918849.1	PREDICTED: uncharacterized protein LOC105318289 isoform X42 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918845.1_37256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918845.1	PREDICTED: uncharacterized protein LOC105318289 isoform X38 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918831.1_37257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918831.1	PREDICTED: uncharacterized protein LOC105318289 isoform X22 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918839.1_37258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918839.1	PREDICTED: uncharacterized protein LOC105318289 isoform X32 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918824.1_37259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918824.1	PREDICTED: uncharacterized protein LOC105318289 isoform X14 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918844.1_37260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918844.1	PREDICTED: centrosome and spindle pole-associated protein 1 isoform X37 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918841.1_37261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918841.1	PREDICTED: uncharacterized protein LOC105318289 isoform X34 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918838.1_37262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918838.1	PREDICTED: uncharacterized protein LOC105318289 isoform X31 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918815.1_37263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918815.1	PREDICTED: uncharacterized protein LOC105318289 isoform X4 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918842.1_37264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918842.1	PREDICTED: uncharacterized protein LOC105318289 isoform X35 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918843.1_37265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918843.1	PREDICTED: uncharacterized protein LOC105318289 isoform X36 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918840.1_37266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918840.1	PREDICTED: uncharacterized protein LOC105318289 isoform X33 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918837.1_37267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918837.1	PREDICTED: uncharacterized protein LOC105318289 isoform X30 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918829.1_37268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918829.1	PREDICTED: uncharacterized protein LOC105318289 isoform X20 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918828.1_37269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918828.1	PREDICTED: centrosome and spindle pole-associated protein 1 isoform X19 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918830.1_37270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918830.1	PREDICTED: centrosome and spindle pole-associated protein 1 isoform X21 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918827.1_37271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918827.1	PREDICTED: centrosome and spindle pole-associated protein 1 isoform X17 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918817.1_37272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918817.1	PREDICTED: uncharacterized protein LOC105318289 isoform X6 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918818.1_37273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918818.1	PREDICTED: uncharacterized protein LOC105318289 isoform X7 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918819.1_37274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918819.1	PREDICTED: uncharacterized protein LOC105318289 isoform X8 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918834.1_37275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918834.1	PREDICTED: uncharacterized protein LOC105318289 isoform X25 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918832.1_37276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918832.1	PREDICTED: uncharacterized protein LOC105318289 isoform X23 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_011413624.1_37277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011413624.1	PREDICTED: uncharacterized protein LOC105318289 isoform X1 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918813.1_37278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918813.1	PREDICTED: uncharacterized protein LOC105318289 isoform X2 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918825.1_37279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918825.1	PREDICTED: uncharacterized protein LOC105318289 isoform X15 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918814.1_37280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918814.1	PREDICTED: uncharacterized protein LOC105318289 isoform X3 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_011413629.1_37281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011413629.1	PREDICTED: uncharacterized protein LOC105318289 isoform X18 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918820.1_37282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918820.1	PREDICTED: uncharacterized protein LOC105318289 isoform X9 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_011413626.1_37283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011413626.1	PREDICTED: uncharacterized protein LOC105318289 isoform X12 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_011413631.1_37284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011413629.1	PREDICTED: uncharacterized protein LOC105318289 isoform X18 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_011413630.1_37285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011413630.1	PREDICTED: uncharacterized protein LOC105318289 isoform X27 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_011413632.1_37286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011413632.1	PREDICTED: uncharacterized protein LOC105318289 isoform X44 [Crassostrea gigas]	0
LOC105318289	centrosome and spindle pole-associated protein 1	6	0.230555704941118	3.53183259420361	0.865064695009242	0.26651845378877	0.310398907888829	3.96632495136423e-119	1.57778820035289e-113	lcl|NW_011937569.1_cds_XP_019918821.1_37287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019918821.1	PREDICTED: uncharacterized protein LOC105318289 isoform X10 [Crassostrea gigas]	0
LOC105318387	SPRY domain-containing SOCS box protein 3	12	0.551929020464287	1.39679418463153	0.72108843537415	0.765411000077832	0.529388653505557	2.26923758145572e-96	9.02693632952758e-91	lcl|NW_011937578.1_cds_XP_011413771.1_37427	sp|Q5M9B1|SPSB3_XENLA	5.97e-32	XP_780661.1	1.14e-80	72010868	ECB-GENE-23060797	LOC575151	NA	NA	Y46E12BL.4b.1	1.73e-17	spsb-1	XP_011413771.1	PREDICTED: SPRY domain-containing SOCS box protein 3 [Crassostrea gigas]	2e-174
LOC105319406	uncharacterized LOC105319406	8	0.324233332750475	2.03805081234927	0.944954128440367	0.343120711357299	0.51827395065733	1.13388558283292e-153	4.51055149308605e-148	lcl|NW_011937701.1_cds_XP_011415242.1_38806	sp|B9EJX3|VAFNB_MOUSE	3.08e-11	XP_030828363.1	3.15e-31	1752399068	ECB-GENE-23171270	LOC115919230	NA	NA	NA	NA	NA	XP_011415242.1	PREDICTED: uncharacterized protein LOC105319406 isoform X2 [Crassostrea gigas]XP_019919307.1 PREDICTED: uncharacterized protein LOC105319406 isoform X1 [Crassostrea gigas]	3e-139
LOC105319406	uncharacterized LOC105319406	8	0.324233332750475	2.03805081234927	0.944954128440367	0.343120711357299	0.51827395065733	1.13388558283292e-153	4.51055149308605e-148	lcl|NW_011937701.1_cds_XP_019919307.1_38807	sp|B9EJX3|VAFNB_MOUSE	3.08e-11	XP_030828363.1	3.15e-31	1752399068	ECB-GENE-23171270	LOC115919230	NA	NA	NA	NA	NA	XP_011415242.1	PREDICTED: uncharacterized protein LOC105319406 isoform X2 [Crassostrea gigas]XP_019919307.1 PREDICTED: uncharacterized protein LOC105319406 isoform X1 [Crassostrea gigas]	3e-139
LOC105319445	dynein heavy chain 6	6	0.28661785933872	1.40780915847424	0.634011090573013	0.452070734408885	0.313249660286165	3.06532223771727e-120	1.21937292487498e-114	lcl|NW_011937706.1_cds_XP_011415290.1_38845	sp|Q9C0G6|DYH6_HUMAN	0	XP_030828223.1	0	1752398686	ECB-GENE-23163461	LOC581118	FBgn0283476	8.89e-75	F18C12.1.1	0	che-3	XP_011415290.1	PREDICTED: dynein heavy chain 6, axonemal-like isoform X1 [Crassostrea gigas]	0
LOC105319445	dynein heavy chain 6	6	0.28661785933872	1.40780915847424	0.634011090573013	0.452070734408885	0.313249660286165	3.06532223771727e-120	1.21937292487498e-114	lcl|NW_011937706.1_cds_XP_011415292.1_38846	sp|Q9C0G6|DYH6_HUMAN	0	XP_030828223.1	0	1752398686	ECB-GENE-23163461	LOC581118	FBgn0283476	8.89e-75	F18C12.1.1	0	che-3	XP_011415292.1	PREDICTED: dynein heavy chain 6, axonemal-like isoform X2 [Crassostrea gigas]	0
LOC105319445	dynein heavy chain 6	6	0.28661785933872	1.40780915847424	0.634011090573013	0.452070734408885	0.313249660286165	3.06532223771727e-120	1.21937292487498e-114	lcl|NW_011937706.1_cds_XP_019919334.1_38847	sp|Q9C0G6|DYH6_HUMAN	0	XP_030828223.1	0	1752398686	ECB-GENE-23163461	LOC581118	FBgn0283476	8.8400000000000005e-75	F18C12.1.1	0	che-3	XP_019919334.1	PREDICTED: dynein heavy chain 6, axonemal-like isoform X3 [Crassostrea gigas]	0
LOC105319445	dynein heavy chain 6	6	0.28661785933872	1.40780915847424	0.634011090573013	0.452070734408885	0.313249660286165	3.06532223771727e-120	1.21937292487498e-114	lcl|NW_011937706.1_cds_XP_019919335.1_38848	sp|Q9C0G6|DYH6_HUMAN	0	XP_030828223.1	0	1752398686	ECB-GENE-23163461	LOC581118	FBgn0283476	8.5e-75	F18C12.1.1	0	che-3	XP_019919335.1	PREDICTED: dynein heavy chain 6, axonemal-like isoform X4 [Crassostrea gigas]	0
