X	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
20093	LOC580739	6.28e-12	0.561699408	0.93	0.907	1.37e-7	RNA-binding protein cabeza isoform X1	spu:580739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18963	LOC578627	6.57e-18	0.56028408	0.972	0.953	1.43e-13	ras-related protein Rab-5B	spu:578627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27832	LOC763319	1.4e-7	0.559746033	0.648	0.489	0.003055447	A-kinase anchor protein 1, mitochondrial	spu:763319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26570	LOC753090	7.67e-7	0.557971366	0.479	0.299	0.016740236	ras-related protein Rap-2c	spu:753090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18536	LOC577852	2.25e-22	0.556478326	1	0.98	4.9e-18	60S ribosomal protein L30 isoform X2	spu:577852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18774	LOC578275	1.23e-8	0.5531546	0.704	0.62	2.68042e-4	DNA topoisomerase 2-alpha	spu:578275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25717	LOC593520	8.8e-17	0.55171775	0.803	0.318	1.92e-12	transcription factor SOX-4	spu:593520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16834	LOC574771	8.66e-10	0.551029406	0.845	0.757	1.89e-5	DNA replication licensing factor mcm7-A	spu:574771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21732	LOC584138	1.1e-6	0.548908794	0.394	0.194	0.024027275	transcription factor Sp5	spu:584138	LOC105323051	transcription factor Sp5	11	0.383722709372628	0.777216445302425	0.732718894009217	0.523697031030568	0.474815834160413	2.65243785078139e-110	1.05512916728943e-104	lcl|NW_011934985.1_cds_XP_011420310.1_4287	sp|Q6BEB4|SP5_HUMAN	3.3e-61	XP_789110.2	2.26e-57	1752403548	ECB-GENE-23176687	FBgn0039169	3.11e-17	Y40B1A.4.1	5.48e-40	sptf-3	XP_011420310.1	PREDICTED: transcription factor Sp5 [Crassostrea gigas]	0
20369	LOC581274	1.13e-7	0.548551169	0.775	0.706	0.002463732	cytochrome c oxidase subunit 5B, mitochondrial	spu:581274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17939	LOC576795	6.48e-8	0.548360471	0.493	0.27	0.001414742	Krueppel-like factor 13	spu:576795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24919	LOC591744	2.91e-7	0.548356875	0.634	0.509	0.006355833	PR domain zinc finger protein 10 isoform X1	spu:591744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6457	LOC105442790	1.14e-7	0.5474081	0.366	0.17	0.002496413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16709	LOC548622	3.28e-12	0.547355644	0.93	0.933	7.15e-8	ATP synthase beta subunit	spu:548622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19783	LOC580133	6.46e-10	0.547326073	0.282	0.089	1.41e-5	uncharacterized protein LOC580133	spu:580133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17079	LOC575207	1.29e-9	0.545450955	0.803	0.657	2.81e-5	C-terminal-binding protein 1 isoform X1	spu:575207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20773	LOC582050	5e-9	0.545449216	0.549	0.346	1.09029e-4	cleavage and polyadenylation specificity factor subunit 2	spu:582050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2448	LOC100891660	1.07e-9	0.545275016	0.549	0.246	2.34e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16967	LOC575018	2.02e-17	0.542954391	1	0.986	4.41e-13	14-3-3-like protein 2	spu:575018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19251	LOC579174	2.33e-8	0.540209004	0.563	0.372	5.08965e-4	CAAX prenyl protease 1 homolog	spu:579174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23981	LOC589574	1.95e-8	0.538760608	0.803	0.733	4.25683e-4	U2 snRNP-associated SURP motif-containing protein	spu:589574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25663	LOC593379	5.38e-8	0.538639442	0.366	0.169	0.001174894	replication factor C subunit 1 isoform X1	spu:593379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18518	LOC577819	5.19e-6	0.536956341	0.31	0.152	0.113365366	protein DENND6A isoform X1	spu:577819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17090	LOC575230	7.28e-6	0.533581718	0.662	0.611	0.15881943	mothers against decapentaplegic homolog 4 isoform X1	spu:575230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21253	LOC583044	8.49e-5	0.533504691	0.394	0.268	1	E3 ubiquitin-protein ligase ZNF598	spu:583044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28316	LOC765036	1.35e-7	0.53313685	0.437	0.218	0.0029393	zinc finger protein OZF	spu:765036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20419	LOC581376	1.14e-19	0.532910938	1	0.996	2.48e-15	14-3-3 family protein artA isoform X1	spu:581376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18525	LOC577832	0.001411054	0.531063218	0.535	0.492	1	pro-epidermal growth factor	spu:577832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25856	LOC593861	4.51e-21	0.53061204	1	0.995	9.83e-17	60S ribosomal protein L19	spu:593861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20280	LOC581097	2.11e-6	0.528426824	0.634	0.523	0.04599647	uncharacterized protein LOC581097	spu:581097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18874	LOC578463	6.9783e-4	0.526712091	0.282	0.168	1	symplekin	spu:578463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
676	LOC100888798	1.8e-6	0.525855827	0.366	0.183	0.039251081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26865	LOC754111	5.24e-8	0.524261419	0.592	0.42	0.001143544	probable RNA-binding protein 19	spu:754111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22731	LOC586535	7.22e-8	0.522647961	0.324	0.138	0.001575593	RNA polymerase II subunit A C-terminal domain phosphatase	spu:586535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23826	LOC589213	1.09e-7	0.522484817	0.549	0.377	0.002380284	AT-rich interactive domain-containing protein 2	spu:589213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24047	LOC589722	2.24e-13	0.522424636	0.324	0.086	4.89e-9	uronyl 2-sulfotransferase	spu:589722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2297	LOC100891430	3.35e-6	0.521726743	0.31	0.147	0.073135733	uncharacterized protein LOC100891430 isoform X3	spu:100891430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4118	LOC105436821	2.84e-7	0.521250666	0.704	0.574	0.00620356	M-phase phosphoprotein 8	spu:105436821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19781	LOC580130	1.91e-9	0.519714627	0.761	0.619	4.18e-5	retinitis pigmentosa 1-like 1 protein	spu:580130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18342	LOC577510	3.12e-11	0.519445056	0.831	0.721	6.8e-7	centrosome-associated protein 350 isoform X1	spu:577510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18267	LOC577383	3.48e-7	0.518957859	0.296	0.125	0.007592072	RNA polymerase II-associated protein 3	spu:577383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	erg	4.18e-15	0.518474353	0.366	0.091	9.12e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22127	LOC585100	2.22e-6	0.517663295	0.62	0.501	0.048459337	tyrosine-protein kinase BAZ1B	spu:585100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24531	LOC590836	6.38e-46	0.516979818	0.254	0.017	1.39e-41	probable GPI-anchored adhesin-like protein PGA55	spu:590836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23517	LOC588503	4.98e-29	0.516832708	1	1	1.09e-24	heterogeneous nuclear ribonucleoprotein R isoform X1	spu:588503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25508	LOC592989	1.63e-25	0.516395257	0.437	0.08	3.56e-21	BTB/POZ domain-containing protein 17 isoform X3	spu:592989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1048	LOC100889400	6.99e-13	0.515643645	0.268	0.066	1.53e-8	PHD finger protein 21A isoform X1	spu:100889400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16694	LOC414054	6.06e-13	0.51562718	0.93	0.931	1.32e-8	guanine nucleotide-binding protein G(i) alpha subunit	spu:414054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28214	LOC764638	5.49e-16	0.514546036	1	0.978	1.2e-11	glycogen synthase kinase-3 beta	spu:764638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19454	LOC579559	3.63e-8	0.514318009	0.718	0.578	7.93126e-4	60S ribosomal protein L12	spu:579559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472	LOC100888475	5.98e-13	0.513978647	0.254	0.059	1.31e-8	constitutive coactivator of peroxisome proliferator-activated receptor gamma isoform X1	spu:100888475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25934	LOC594069	6.26e-8	0.513324107	0.394	0.186	0.001365693	DNA helicase B	spu:594069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18527	LOC577835	1.26e-5	0.512746953	0.507	0.371	0.276023656	AT-rich interactive domain-containing protein 5B	spu:577835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17579	LOC576136	3.27e-8	0.512342831	0.746	0.684	7.14232e-4	SWI/SNF complex subunit SMARCC2 isoform X1	spu:576136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19057	LOC578821	1.22e-5	0.512102198	0.296	0.141	0.266541192	cytochrome P450 3A24	spu:578821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23697	LOC588905	3.27e-6	0.511951885	0.324	0.158	0.071263939	coiled-coil domain-containing protein 6	spu:588905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22019	LOC584839	1.07e-13	0.511579574	0.986	0.961	2.34e-9	ubiquitin isoform X1	spu:584839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24770	LOC591423	4.81e-7	0.511019951	0.732	0.617	0.010505589	apoptotic chromatin condensation inducer in the nucleus isoform X1	spu:591423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27834	LOC763325	7.67e-5	0.51080431	0.577	0.518	1	uncharacterized protein LOC763325	spu:763325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26271	LOC752175	3.15e-6	0.506460314	0.296	0.137	0.06871433	probable palmitoyltransferase ZDHHC1 isoform X2	spu:752175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22741	LOC586560	2.11e-13	0.505854326	0.972	0.935	4.61e-9	uncharacterized protein LOC586560	spu:586560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22660	LOC586389	7.61e-12	0.503341191	0.366	0.109	1.66e-7	optomotor-blind protein	spu:586389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24289	LOC590272	2.7e-8	0.502966481	0.789	0.697	5.88697e-4	protein AF-10 isoform X2	spu:590272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19335	LOC579327	6.55e-9	0.502456005	0.901	0.808	1.42931e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5738	LOC105440908	2.46e-14	0.501836024	0.254	0.051	5.38e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21200	LOC582932	3.65e-5	0.500935286	0.437	0.296	0.796711191	eukaryotic translation initiation factor 3 subunit C	spu:582932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16577	LOC373350	2.1e-8	0.499283913	0.873	0.829	4.58502e-4	histone H1-gamma, late	spu:373350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2754	LOC100892164	1.57e-7	0.49900794	0.366	0.177	0.003428142	myosin heavy chain, muscle isoform X1	spu:100892164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17188	LOC575412	8.06e-10	0.498570033	0.521	0.234	1.76e-5	zinc finger protein 503	spu:575412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8123	LOC105447246	8.4e-5	0.498481511	0.254	0.123	1	betaine--homocysteine S-methyltransferase 1-like	spu:105447246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27526	LOC757248	3.06372e-4	0.498171497	0.507	0.427	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17585	LOC576142	5.71e-16	0.496624322	0.31	0.069	1.25e-11	DENN domain-containing protein 5B isoform X1	spu:576142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4287	LOC105437263	6.29e-7	0.496097692	0.732	0.642	0.013720638	40S ribosomal protein S17	spu:105437263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22811	LOC586718	1.12e-6	0.496023954	0.62	0.541	0.024535838	eukaryotic translation initiation factor 3 subunit G isoform X2	spu:586718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1424	LOC100890018	1.33e-13	0.495980663	0.282	0.069	2.91e-9	uncharacterized protein LOC100890018 isoform X1	spu:100890018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20053	LOC580656	1.02e-7	0.494909579	0.803	0.769	0.002219677	zinc finger protein 37	spu:580656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27242	LOC755893	2.16e-7	0.490888595	0.634	0.512	0.00471694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
725	LOC100888889	1.95e-6	0.489055765	0.268	0.11	0.042635732	zinc finger protein 551	spu:100888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27797	LOC763214	4.79e-18	0.488980846	0.972	0.969	1.05e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6581	LOC105443132	4.08e-5	0.487591053	0.437	0.3	0.88999969	mitotic apparatus protein p62 isoform X1	spu:105443132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2315	LOC100891454	4.26e-7	0.487037739	0.268	0.1	0.009293157	uncharacterized protein LOC100891454 isoform X1	spu:100891454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26113	LOC594592	1.51748e-4	0.486706475	0.648	0.674	1	polyadenylate-binding protein 2	spu:594592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17058	LOC575174	1.92e-6	0.486278075	0.577	0.444	0.041803632	LOW QUALITY PROTEIN: recombining binding protein suppressor of hairless-like	spu:575174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27946	LOC763676	5.64e-5	0.486145129	0.676	0.642	1	vacuolar protein sorting-associated protein 72 homolog	spu:763676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25644	LOC593337	6.97e-11	0.486009171	1	0.998	1.52e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18538	LOC577855	2.06e-5	0.48580157	0.521	0.4	0.448945283	guanine nucleotide-binding protein-like NSN1	spu:577855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7548	LOC105445719	1.25e-5	0.484703947	0.732	0.701	0.273030951	histone-lysine N-methyltransferase 2A	spu:105445719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2783	LOC100892223	6.41e-7	0.483674214	0.338	0.158	0.013998821	solute carrier family 25 member 40	spu:100892223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4284	LOC105437259	4.15e-9	0.483520802	0.958	0.916	9.06e-5	transcriptional adapter 2-beta	spu:105437259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24734	LOC591341	2.32e-7	0.483131084	0.31	0.132	0.00506748	60S ribosomal protein L8	spu:591341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17562	LOC576113	3.29461e-4	0.481174415	0.394	0.289	1	ankyrin repeat and LEM domain-containing protein 1	spu:576113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20767	LOC582039	2.79e-12	0.480630934	0.986	0.981	6.08e-8	KAT8 regulatory NSL complex subunit 1 isoform X2	spu:582039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25299	LOC592550	0.0012624	0.479525241	0.521	0.456	1	WD repeat-containing protein 43	spu:592550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16890	LOC574867	9.89e-6	0.479336099	0.338	0.182	0.215780687	thyroid receptor-interacting protein 11	spu:574867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3093	LOC100892783	1.13238e-4	0.47927233	0.521	0.42	1	neurofilament heavy polypeptide isoform X1	spu:100892783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17850	LOC576641	3.13264e-4	0.478123697	0.282	0.158	1	proliferation-associated protein 2G4	spu:576641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20581	LOC581708	4.93e-6	0.477838672	0.507	0.349	0.107580075	transcription initiation factor TFIID subunit 1	spu:581708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25146	LOC592207	3.15e-7	0.477021009	0.718	0.637	0.006880482	equilibrative nucleoside transporter 1	spu:592207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28237	LOC764715	2.11e-6	0.475671455	0.493	0.321	0.046103453	PH-interacting protein	spu:764715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20390	LOC581322	1.21e-18	0.474071204	0.563	0.169	2.64e-14	SPRY domain-containing SOCS box protein 4	spu:581322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25530	LOC593041	6.02e-5	0.472573365	0.549	0.457	1	male-specific lethal 3 homolog	spu:593041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17153	LOC575347	2.06e-24	0.470986554	1	1	4.49e-20	cytochrome c	spu:575347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
