V1.x	V2.x	V11	V1.y	V2.y	V3	V4
lcl|NW_011937852.1_cds_XP_019919975.1_40935	XP_030845376.1	3.85e-34	1752370950	XP_030845376	ECB-GENE-23095863	LOC100892941
lcl|NW_011937855.1_cds_XP_011417568.1_40943	XP_780870.4	1.66e-77	1752391846	XP_780870	ECB-GENE-23151959	LOC575373
lcl|NW_011937855.1_cds_XP_011417570.1_40945	XP_030855318.1	1.09e-77	1752394646	XP_030855318	ECB-GENE-23146065	LOC581832
lcl|NW_011937855.1_cds_XP_011417573.2_40946	XP_030854512.1	4.3e-115	1752392495	XP_030854512	ECB-GENE-23154853	LOC115918238
lcl|NW_011937858.1_cds_XP_019919992.1_40952	XP_783655.2	1.43e-106	1752407804	XP_783655	ECB-GENE-23182813	LOC578392
lcl|NW_011937858.1_cds_XP_011417579.1_40953	XP_003726140.2	8.62e-109	1752407802	XP_003726140	ECB-GENE-23182813	LOC578392
lcl|NW_011937858.1_cds_XP_011417580.1_40954	XP_783655.2	2.03e-106	1752407804	XP_783655	ECB-GENE-23182813	LOC578392
lcl|NW_011937858.1_cds_XP_011417584.1_40958	XP_030831376.1	2.09e-80	1752406872	XP_030831376	ECB-GENE-23188228	LOC579879
lcl|NW_011937858.1_cds_XP_019919991.1_40959	XP_030837413.1	7.07e-34	1752352098	XP_030837413	ECB-GENE-23049816	LOC592964
lcl|NW_011937858.1_cds_XP_011417585.1_40960	XP_003727782.1	1.22e-65	390351966	XP_003727782	ECB-GENE-23182668	LOC575199
lcl|NW_011937858.1_cds_XP_011417586.1_40961	XP_003727781.2	1.77e-58	1752407629	XP_003727781	ECB-GENE-23182676	LOC579718
lcl|NW_011937858.1_cds_XP_011417588.1_40962	XP_030831674.1	0	1752407587	XP_030831674	ECB-GENE-23182684	LOC588885
lcl|NW_011937858.1_cds_XP_011417587.1_40963	XP_030831674.1	0	1752407587	XP_030831674	ECB-GENE-23182684	LOC588885
lcl|NW_011937858.1_cds_XP_011417589.1_40964	XP_030831863.1	4.12e-40	1752408138	XP_030831863	ECB-GENE-23182691	LOC100892466
lcl|NW_011937858.1_cds_XP_011417591.1_40965	XP_030831285.1	0	1752406636	XP_030831285	ECB-GENE-23186763	LOC575037
lcl|NW_011937858.1_cds_XP_011417592.1_40966	XP_030835352.1	5.55e-53	1752347041	XP_030835352	ECB-GENE-23038482	LOC753866
lcl|NW_011937858.1_cds_XP_011417593.1_40967	XP_011668260.1	3.19e-82	780042296	XP_011668260	ECB-GENE-23181435	LOC589395
lcl|NW_011937858.1_cds_XP_011417594.1_40969	XP_030831928.1	3.99e-125	1752408310	XP_030831928	ECB-GENE-23182496	LOC577329
lcl|NW_011937858.1_cds_XP_011417595.1_40970	XP_030831928.1	3.98e-127	1752408310	XP_030831928	ECB-GENE-23182496	LOC577329
lcl|NW_011937858.1_cds_XP_011417598.1_40971	XP_030830947.1	1.36e-93	1752405776	XP_030830947	ECB-GENE-23183329	LOC115920142
lcl|NW_011937858.1_cds_XP_011417596.1_40972	XP_030830947.1	4.49e-96	1752405776	XP_030830947	ECB-GENE-23183329	LOC115920142
lcl|NW_011937858.1_cds_XP_011417597.1_40973	XP_030830947.1	4.15e-95	1752405776	XP_030830947	ECB-GENE-23183329	LOC115920142
lcl|NW_011937858.1_cds_XP_011417599.1_40974	XP_030840638.1	9.17e-138	1752337227	XP_030840638	ECB-GENE-23014320	LOC592806
lcl|NW_011937858.1_cds_XP_011417600.1_40975	XP_030831460.1	2.86e-28	1752407079	XP_030831460	ECB-GENE-23183338	LOC115920244
lcl|NW_011937858.1_cds_XP_019919982.1_40976	XP_030855724.1	9.65e-78	1752395783	XP_030855724	ECB-GENE-23167625	LOC575855
lcl|NW_011937858.1_cds_XP_019919981.1_40977	XP_030842382.1	4.4e-39	1752364047	XP_030842382	ECB-GENE-23079969	LOC588283
lcl|NW_011937858.1_cds_XP_019919983.1_40978	XP_785357.4	4.02e-26	1752401160	XP_785357	ECB-GENE-23157563	LOC580191
lcl|NW_011937858.1_cds_XP_019919984.1_40979	XP_030829416.1	1.12e-92	1752401782	XP_030829416	ECB-GENE-23167588	LOC115919514
lcl|NW_011937858.1_cds_XP_011417604.1_40980	XP_030829416.1	2.09e-96	1752401782	XP_030829416	ECB-GENE-23167588	LOC115919514
lcl|NW_011937858.1_cds_XP_011417609.1_40981	XP_030831263.1	1.45e-89	1752406583	XP_030831263	ECB-GENE-23188272	LOC115918366
lcl|NW_011937858.1_cds_XP_011417606.1_40982	XP_030831262.1	1.89e-87	1752406581	XP_030831262	ECB-GENE-23188272	LOC115918366
lcl|NW_011937858.1_cds_XP_011417608.1_40983	XP_030831262.1	1.89e-87	1752406581	XP_030831262	ECB-GENE-23188272	LOC115918366
lcl|NW_011937858.1_cds_XP_011417611.1_40984	XP_003724186.2	3.79e-117	1752406532	XP_003724186	ECB-GENE-23181923	LOC763224
lcl|NW_011937858.1_cds_XP_011417610.1_40985	XP_003724186.2	3.35e-117	1752406532	XP_003724186	ECB-GENE-23181923	LOC763224
lcl|NW_011937858.1_cds_XP_011417612.1_40986	XP_030831707.1	7.16e-133	1752407710	XP_030831707	ECB-GENE-23181318	LOC579321
lcl|NW_011937858.1_cds_XP_011417614.1_40988	XP_030830913.1	5.98e-32	1752405675	XP_030830913	ECB-GENE-23186496	LOC578473
lcl|NW_011937858.1_cds_XP_011417615.1_40989	XP_030830913.1	4.92e-32	1752405675	XP_030830913	ECB-GENE-23186496	LOC578473
lcl|NW_011937858.1_cds_XP_011417617.1_40990	XP_030830913.1	3.88e-32	1752405675	XP_030830913	ECB-GENE-23186496	LOC578473
lcl|NW_011937858.1_cds_XP_011417618.1_40991	XP_030830913.1	3.88e-32	1752405675	XP_030830913	ECB-GENE-23186496	LOC578473
lcl|NW_011937858.1_cds_XP_011417621.1_40993	XP_030831848.1	4.77e-56	1752408101	XP_030831848	ECB-GENE-23186597	LOC105443192
lcl|NW_011937858.1_cds_XP_011417622.1_40994	XP_030831189.1	1.42e-111	1752406384	XP_030831189	ECB-GENE-23187262	LOC577179
lcl|NW_011937858.1_cds_XP_011417623.1_40995	XP_030831142.1	7.67e-163	1752406278	XP_030831142	ECB-GENE-23181954	LOC579605
lcl|NW_011937858.1_cds_XP_011417628.1_40997	XP_030831053.1	4.65e-26	1752406054	XP_030831053	ECB-GENE-23183691	LOC100889898
lcl|NW_011937858.1_cds_XP_011417626.1_40998	XP_030831053.1	1.14e-23	1752406054	XP_030831053	ECB-GENE-23183691	LOC100889898
lcl|NW_011937858.1_cds_XP_011417627.1_40999	XP_030831053.1	5.13e-26	1752406054	XP_030831053	ECB-GENE-23183691	LOC100889898
lcl|NW_011937858.1_cds_XP_011417625.1_41000	XP_030831053.1	2.14e-23	1752406054	XP_030831053	ECB-GENE-23183691	LOC100889898
lcl|NW_011937858.1_cds_XP_011417630.1_41001	XP_030831228.1	0	1752406491	XP_030831228	ECB-GENE-23187027	LOC754489
lcl|NW_011937858.1_cds_XP_011417636.1_41005	XP_800346.3	1.63e-25	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_011417638.1_41006	XP_800346.3	1.54e-25	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_019919987.1_41007	XP_800346.3	1.52e-25	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_011417635.1_41008	XP_800346.3	1.69e-25	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_011417637.1_41009	XP_800346.3	1.61e-25	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_011417639.1_41010	XP_800346.3	1.07e-25	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_011417640.1_41011	XP_800346.3	7.64e-26	1752406846	XP_800346	ECB-GENE-23184536	LOC585566
lcl|NW_011937858.1_cds_XP_019919988.1_41012	XP_003725867.1	5.09e-22	390343395	XP_003725867	ECB-GENE-23106382	LOC100893418
lcl|NW_011937858.1_cds_XP_011417633.1_41013	XP_003725867.1	3.85e-22	390343395	XP_003725867	ECB-GENE-23106382	LOC100893418
lcl|NW_011937858.1_cds_XP_011417634.1_41014	XP_003725867.1	3.85e-22	390343395	XP_003725867	ECB-GENE-23106382	LOC100893418
lcl|NW_011937859.1_cds_XP_011417649.1_41017	XP_030840069.1	0	1752358410	XP_030840069	ECB-GENE-23066514	LOC592157
lcl|NW_011937860.1_cds_XP_011417654.2_41021	XP_001175610.1	1.52e-36	115953099	XP_001175610	ECB-GENE-23160050	LOC752034
lcl|NW_011937860.1_cds_XP_011417687.1_41022	XP_030836294.1	1.98e-25	1752349444	XP_030836294	ECB-GENE-23043700	LOC105438697
lcl|NW_011937860.1_cds_XP_011417689.1_41023	XP_030836294.1	6.95e-23	1752349444	XP_030836294	ECB-GENE-23043700	LOC105438697
lcl|NW_011937860.1_cds_XP_011417657.1_41026	XP_030828354.1	4.59e-122	1752399046	XP_030828354	ECB-GENE-23165454	LOC577959
lcl|NW_011937860.1_cds_XP_011417658.1_41027	XP_030828354.1	4.59e-122	1752399046	XP_030828354	ECB-GENE-23165454	LOC577959
lcl|NW_011937860.1_cds_XP_011417659.1_41028	XP_011672234.2	3.1e-83	1752380653	XP_011672234	ECB-GENE-23121985	LOC574704
lcl|NW_011937860.1_cds_XP_019919998.1_41029	XP_011672234.2	3.05e-83	1752380653	XP_011672234	ECB-GENE-23121985	LOC574704
lcl|NW_011937860.1_cds_XP_011417663.1_41030	XP_011672234.2	1.25e-83	1752380653	XP_011672234	ECB-GENE-23121985	LOC574704
lcl|NW_011937860.1_cds_XP_011417660.1_41031	XP_011672234.2	4.72e-84	1752380653	XP_011672234	ECB-GENE-23121985	LOC574704
lcl|NW_011937860.1_cds_XP_011417666.1_41033	XP_030831295.1	1.69e-76	1752406657	XP_030831295	ECB-GENE-23182709	LOC594357
lcl|NW_011937860.1_cds_XP_011417668.1_41035	XP_011673573.2	8.47e-101	1752408364	XP_011673573	ECB-GENE-23185478	LOC575157
lcl|NW_011937860.1_cds_XP_011417669.1_41036	XP_001199154.2	3.8e-26	390335608	XP_001199154	ECB-GENE-23181912	LOC763247
lcl|NW_011937860.1_cds_XP_011417670.1_41037	XP_030843629.1	2.5e-38	1752366972	XP_030843629	ECB-GENE-23089763	LOC100889073
lcl|NW_011937860.1_cds_XP_011417671.1_41038	XP_030843629.1	1.75e-38	1752366972	XP_030843629	ECB-GENE-23089763	LOC100889073
lcl|NW_011937860.1_cds_XP_011417682.1_41044	XP_785910.1	1.3e-59	72077863	XP_785910	ECB-GENE-23181693	LOC580779
lcl|NW_011937860.1_cds_XP_011417680.1_41045	XP_785910.1	1.38e-61	72077863	XP_785910	ECB-GENE-23181693	LOC580779
lcl|NW_011937860.1_cds_XP_011417677.1_41046	XP_785910.1	6.49e-61	72077863	XP_785910	ECB-GENE-23181693	LOC580779
lcl|NW_011937860.1_cds_XP_011417681.1_41047	XP_785910.1	1.3e-59	72077863	XP_785910	ECB-GENE-23181693	LOC580779
lcl|NW_011937860.1_cds_XP_011417679.1_41048	XP_785910.1	1.38e-61	72077863	XP_785910	ECB-GENE-23181693	LOC580779
lcl|NW_011937860.1_cds_XP_011417676.1_41049	XP_785910.1	6.49e-61	72077863	XP_785910	ECB-GENE-23181693	LOC580779
lcl|NW_011937860.1_cds_XP_011417684.1_41052	XP_030828711.1	1.46e-99	1752400015	XP_030828711	ECB-GENE-23167749	LOC582245
lcl|NW_011937860.1_cds_XP_011417686.2_41053	XP_030828711.1	2.87e-51	1752400015	XP_030828711	ECB-GENE-23167749	LOC582245
lcl|NW_011937861.1_cds_XP_011417693.1_41054	XP_011675009.2	1.31e-106	1752372422	XP_011675009	ECB-GENE-23099357	LOC590272
lcl|NW_011937861.1_cds_XP_019920001.1_41055	XP_011675009.2	1.31e-106	1752372422	XP_011675009	ECB-GENE-23099357	LOC590272
lcl|NW_011937861.1_cds_XP_011417692.1_41057	XP_011675009.2	1.31e-106	1752372422	XP_011675009	ECB-GENE-23099357	LOC590272
lcl|NW_011937864.1_cds_XP_011417702.1_41065	NP_999819.1	6.06e-33	47551269	NP_999819	ECB-GENE-23036232	NFkB
lcl|NW_011937864.1_cds_XP_011417703.1_41066	NP_999819.1	6.06e-33	47551269	NP_999819	ECB-GENE-23036232	NFkB
lcl|NW_011937864.1_cds_XP_011417716.1_41077	XP_780853.3	5.13e-80	390351516	XP_780853	ECB-GENE-23079611	LOC575355
lcl|NW_011937864.1_cds_XP_011417715.1_41078	XP_780853.3	5.13e-80	390351516	XP_780853	ECB-GENE-23079611	LOC575355
lcl|NW_011937864.1_cds_XP_019920007.1_41079	NP_999635.2	1.78e-137	1485835107	NP_999635	ECB-GENE-23078005	LOC373195
lcl|NW_011937864.1_cds_XP_011417717.1_41080	NP_999635.2	2.98e-137	1485835107	NP_999635	ECB-GENE-23078005	LOC373195
lcl|NW_011937864.1_cds_XP_019920006.1_41081	NP_999635.2	2.42e-136	1485835107	NP_999635	ECB-GENE-23078005	LOC373195
lcl|NW_011937864.1_cds_XP_019920008.1_41082	NP_999635.2	2.34e-141	1485835107	NP_999635	ECB-GENE-23078005	LOC373195
lcl|NW_011937866.1_cds_XP_011417735.1_41085	XP_030832773.1	1.27e-55	1752410315	XP_030832773	ECB-GENE-23191615	LOC105445352
lcl|NW_011937866.1_cds_XP_011417725.1_41086	XP_030832723.1	7.34e-55	1752410162	XP_030832723	ECB-GENE-23191870	LOC578193
lcl|NW_011937866.1_cds_XP_011417726.1_41087	XP_030832723.1	7.34e-55	1752410162	XP_030832723	ECB-GENE-23191870	LOC578193
lcl|NW_011937866.1_cds_XP_019920010.1_41088	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920011.1_41089	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920012.1_41090	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_011417728.1_41091	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920014.1_41092	XP_030833314.1	0	1752411700	XP_030833314	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_011417729.1_41093	XP_030833314.1	0	1752411700	XP_030833314	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920015.1_41094	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920013.1_41095	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920016.1_41096	XP_030833313.1	0	1752411698	XP_030833313	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920017.1_41097	XP_030833315.1	0	1752411702	XP_030833315	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920018.1_41098	XP_030833313.1	0	1752411698	XP_030833313	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920019.1_41099	XP_030833313.1	0	1752411698	XP_030833313	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_019920020.1_41100	XP_030833313.1	0	1752411698	XP_030833313	ECB-GENE-23193148	LOC588616
lcl|NW_011937866.1_cds_XP_011417732.1_41101	XP_789618.4	3.68e-40	1752393558	XP_789618	ECB-GENE-23153851	LOC584671
lcl|NW_011937866.1_cds_XP_011417734.1_41102	XP_030832786.1	8.4000000000000007e-30	1752410357	XP_030832786	ECB-GENE-23194185	LOC762869
lcl|NW_011937867.1_cds_XP_019920026.1_41104	XP_030855501.1	4.92e-71	1752395172	XP_030855501	ECB-GENE-23153953	LOC583612
lcl|NW_011937867.1_cds_XP_011417740.1_41105	XP_030855501.1	4.92e-71	1752395172	XP_030855501	ECB-GENE-23153953	LOC583612
lcl|NW_011937867.1_cds_XP_011417739.1_41107	XP_030827922.1	1.58e-138	1752397875	XP_030827922	ECB-GENE-23157293	LOC763067
lcl|NW_011937867.1_cds_XP_011417737.1_41108	XP_030856285.1	2.76e-48	1752397158	XP_030856285	ECB-GENE-23169133	LOC593945
lcl|NW_011937867.1_cds_XP_011417738.1_41109	XP_030856285.1	1.31e-48	1752397158	XP_030856285	ECB-GENE-23169133	LOC593945
lcl|NW_011937867.1_cds_XP_011417742.1_41110	XP_001178621.1	1.52e-49	115629154	XP_001178621	ECB-GENE-23167282	LOC754445
lcl|NW_011937867.1_cds_XP_019920029.1_41111	XP_030837118.1	6.1e-71	1752336427	XP_030837118	ECB-GENE-23012322	LOC100889839
lcl|NW_011937867.1_cds_XP_019920027.1_41112	XP_030848671.1	6.91e-70	1752378940	XP_030848671	ECB-GENE-23116235	LOC115927240
lcl|NW_011937867.1_cds_XP_011417743.1_41113	XP_030848572.1	3.38e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417748.1_41114	XP_030848571.1	4.81e-69	1752378714	XP_030848571	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417747.1_41115	XP_030848572.1	3.06e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417744.1_41116	XP_030848572.1	3.29e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417749.1_41117	XP_030848572.1	2.76e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_019920021.1_41118	XP_030848572.1	2.19e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417750.1_41119	XP_030848572.1	2.19e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417751.1_41120	XP_030848572.1	2.19e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417752.1_41121	XP_030848572.1	2.19e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417753.1_41122	XP_030848572.1	2.19e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_011417754.1_41123	XP_030848572.1	2.19e-69	1752378716	XP_030848572	ECB-GENE-23115452	LOC594353
lcl|NW_011937867.1_cds_XP_019920024.1_41127	XP_030853968.1	3.51e-133	1752391101	XP_030853968	ECB-GENE-23145048	LOC590125
lcl|NW_011937869.1_cds_XP_011417765.2_41131	XP_030834151.1	1.01e-102	1752344331	XP_030834151	ECB-GENE-23034048	LOC580504
lcl|NW_011937869.1_cds_XP_019920035.1_41133	XP_030834151.1	6.98e-84	1752344331	XP_030834151	ECB-GENE-23034048	LOC580504
lcl|NW_011937869.1_cds_XP_011417772.1_41137	XP_030842187.1	4.52e-26	1752363518	XP_030842187	ECB-GENE-23079248	LOC589087
lcl|NW_011937869.1_cds_XP_011417818.2_41138	XP_003728202.2	4.13e-24	1752411355	XP_003728202	ECB-GENE-23191000	LOC577387
lcl|NW_011937869.1_cds_XP_019920030.1_41139	XP_003731854.3	1.21e-35	1752395338	XP_003731854	ECB-GENE-23145758	LOC100893084
lcl|NW_011937869.1_cds_XP_011417773.1_41140	XP_003725423.1	3.02e-44	390341287	XP_003725423	ECB-GENE-23072275	LOC582096
lcl|NW_011937869.1_cds_XP_011417774.1_41141	XP_030832720.1	2.56e-33	1752410158	XP_030832720	ECB-GENE-23192235	LOC100890222
lcl|NW_011937869.1_cds_XP_011417776.1_41143	XP_784765.2	3.8e-86	115623611	XP_784765	ECB-GENE-23138987	LOC579562
lcl|NW_011937869.1_cds_XP_011417777.1_41144	XP_030853610.1	7.43e-124	1752390241	XP_030853610	ECB-GENE-23141785	LOC584561
lcl|NW_011937869.1_cds_XP_011417779.1_41145	XP_011662077.1	0	780181608	XP_011662077	ECB-GENE-23144095	LOC373187
lcl|NW_011937869.1_cds_XP_011417778.1_41146	XP_011662077.1	0	780181608	XP_011662077	ECB-GENE-23144095	LOC373187
lcl|NW_011937869.1_cds_XP_011417781.1_41148	XP_030853323.1	3.27e-76	1752389562	XP_030853323	ECB-GENE-23143751	LOC590681
lcl|NW_011937869.1_cds_XP_011417782.2_41149	XP_030830510.1	3.36e-36	1752404579	XP_030830510	ECB-GENE-23172844	LOC586488
lcl|NW_011937869.1_cds_XP_019920033.1_41150	XP_030830510.1	1.29e-36	1752404579	XP_030830510	ECB-GENE-23172844	LOC586488
lcl|NW_011937869.1_cds_XP_011417783.1_41151	XP_030853683.1	6.06e-60	1752390416	XP_030853683	ECB-GENE-23140696	LOC575261
lcl|NW_011937869.1_cds_XP_011417785.1_41152	XP_011672178.2	3.05e-74	1752360897	XP_011672178	ECB-GENE-23075258	FGFR
lcl|NW_011937869.1_cds_XP_011417786.1_41153	XP_011672178.2	2.93e-74	1752360897	XP_011672178	ECB-GENE-23075258	FGFR
lcl|NW_011937869.1_cds_XP_011417787.1_41154	XP_011672178.2	2.93e-74	1752360897	XP_011672178	ECB-GENE-23075258	FGFR
lcl|NW_011937869.1_cds_XP_011417784.1_41155	XP_011672178.2	3.17e-74	1752360897	XP_011672178	ECB-GENE-23075258	FGFR
lcl|NW_011937869.1_cds_XP_011417789.1_41156	XP_030855735.1	1.14e-76	1752395808	XP_030855735	ECB-GENE-23165692	LOC576164
lcl|NW_011937869.1_cds_XP_011417788.1_41157	XP_030833496.1	2.74e-99	1752342741	XP_030833496	ECB-GENE-23028599	LOC592464
lcl|NW_011937869.1_cds_XP_011417790.1_41158	XP_030834217.1	8.36e-39	1752344490	XP_030834217	ECB-GENE-23034599	LOC115918437
lcl|NW_011937869.1_cds_XP_011417791.1_41159	XP_003724832.1	0	390338722	XP_003724832	ECB-GENE-23032077	LOC578417
lcl|NW_011937869.1_cds_XP_011417796.1_41163	XP_030852855.1	0	1752340076	XP_030852855	ECB-GENE-23022216	LOC576841
lcl|NW_011937869.1_cds_XP_011417797.1_41164	XP_030852855.1	0	1752340076	XP_030852855	ECB-GENE-23022216	LOC576841
lcl|NW_011937869.1_cds_XP_011417800.1_41165	XP_788764.3	1.13e-21	1752404871	XP_788764	ECB-GENE-23172195	LOC583777
lcl|NW_011937869.1_cds_XP_011417798.1_41166	XP_030851336.1	4.71e-114	1752339732	XP_030851336	ECB-GENE-23021596	LOC115917963
lcl|NW_011937869.1_cds_XP_011417803.1_41168	XP_030851336.1	4.42e-114	1752339732	XP_030851336	ECB-GENE-23021596	LOC115917963
lcl|NW_011937870.1_cds_XP_011417820.2_41182	XP_792540.5	4.06e-43	1752371907	XP_792540	ECB-GENE-23098829	LOC587736
lcl|NW_011937870.1_cds_XP_011417819.1_41183	XP_011666241.2	2.03e-38	1752390699	XP_011666241	ECB-GENE-23138468	LOC590384
lcl|NW_011937871.1_cds_XP_019920040.1_41195	XP_011661157.1	8.65e-72	780174591	XP_011661157	ECB-GENE-23182582	LOC105436844
lcl|NW_011937872.1_cds_XP_019920044.1_41200	XP_030844412.1	3.7e-33	1752338092	XP_030844412	ECB-GENE-23017507	LOC105436938
lcl|NW_011937872.1_cds_XP_019920046.1_41201	XP_030834881.1	8.85e-40	1752345991	XP_030834881	ECB-GENE-23036268	BMP1
lcl|NW_011937872.1_cds_XP_019920043.1_41206	XP_030849478.1	6.72e-60	1752380813	XP_030849478	ECB-GENE-23115217	LOC755521
lcl|NW_011937872.1_cds_XP_011417845.1_41209	XP_011671010.2	2.1e-29	1752362889	XP_011671010	ECB-GENE-23078900	LOC100888299
lcl|NW_011937872.1_cds_XP_011417854.1_41210	XP_011671010.2	4.75e-36	1752362889	XP_011671010	ECB-GENE-23078900	LOC100888299
lcl|NW_011937873.1_cds_XP_011417858.1_41214	XP_030848961.1	5.62e-127	1752379579	XP_030848961	ECB-GENE-23118242	LOC583249
lcl|NW_011937873.1_cds_XP_019920050.1_41215	XP_030848961.1	2.74e-126	1752379579	XP_030848961	ECB-GENE-23118242	LOC583249
lcl|NW_011937873.1_cds_XP_011417865.1_41220	XP_780573.3	0	1752406394	XP_780573	ECB-GENE-23181184	LOC575063
lcl|NW_011937873.1_cds_XP_011417866.1_41221	XP_030831685.1	1.4e-96	1752407619	XP_030831685	ECB-GENE-23184895	LOC115918378
lcl|NW_011937873.1_cds_XP_011417869.1_41222	XP_030834137.1	1.06e-38	1752344302	XP_030834137	ECB-GENE-23033944	LOC100893616
lcl|NW_011937873.1_cds_XP_011417870.1_41223	XP_030834137.1	1.06e-38	1752344302	XP_030834137	ECB-GENE-23033944	LOC100893616
lcl|NW_011937873.1_cds_XP_019920049.1_41224	XP_030831554.1	7.65e-71	1752407273	XP_030831554	ECB-GENE-23187717	LOC590568
lcl|NW_011937873.1_cds_XP_011417871.1_41225	XP_030828977.1	0	1752400727	XP_030828977	ECB-GENE-23168051	LOC100889974
lcl|NW_011937876.1_cds_XP_011417876.2_41229	XP_030829465.1	3.2e-24	1752401910	XP_030829465	ECB-GENE-23166052	LOC115917911
lcl|NW_011937876.1_cds_XP_011417893.1_41230	XP_798019.4	1.64e-29	1752410948	XP_798019	ECB-GENE-23189024	LOC593453
lcl|NW_011937876.1_cds_XP_011417877.1_41231	XP_030830221.1	2.66e-178	1752403875	XP_030830221	ECB-GENE-23174233	LOC548617
lcl|NW_011937876.1_cds_XP_011417878.1_41232	XP_798413.1	1.19e-67	72127766	XP_798413	ECB-GENE-23175544	LOC593861
lcl|NW_011937876.1_cds_XP_011417879.1_41233	XP_788633.2	0	115908403	XP_788633	ECB-GENE-23175467	LOC583639
lcl|NW_011937876.1_cds_XP_011417880.1_41234	XP_030850538.1	1.6e-27	1752383080	XP_030850538	ECB-GENE-23123158	LOC105438562
lcl|NW_011937876.1_cds_XP_011417882.1_41235	XP_030850538.1	1.6e-27	1752383080	XP_030850538	ECB-GENE-23123158	LOC105438562
lcl|NW_011937876.1_cds_XP_011417888.1_41236	NP_001295590.1	0	821324970	NP_001295590	ECB-GENE-23175575	ago1b
lcl|NW_011937876.1_cds_XP_011417887.1_41237	NP_001295590.1	0	821324970	NP_001295590	ECB-GENE-23175575	ago1b
lcl|NW_011937876.1_cds_XP_011417885.1_41238	NP_001295590.1	0	821324970	NP_001295590	ECB-GENE-23175575	ago1b
lcl|NW_011937876.1_cds_XP_011417886.1_41239	NP_001295590.1	0	821324970	NP_001295590	ECB-GENE-23175575	ago1b
lcl|NW_011937876.1_cds_XP_011417884.1_41240	NP_001295590.1	0	821324970	NP_001295590	ECB-GENE-23175575	ago1b
lcl|NW_011937876.1_cds_XP_011417891.1_41241	XP_791549.3	1.23e-70	390346359	XP_791549	ECB-GENE-23134401	LOC586684
lcl|NW_011937876.1_cds_XP_011417890.2_41242	XP_791549.3	4.28e-73	390346359	XP_791549	ECB-GENE-23134401	LOC586684
lcl|NW_011937876.1_cds_XP_019920058.1_41243	XP_030855722.1	5.71e-43	1752395781	XP_030855722	ECB-GENE-23156889	Nfe2
lcl|NW_011937876.1_cds_XP_019920057.1_41244	XP_030855722.1	1.83e-42	1752395781	XP_030855722	ECB-GENE-23156889	Nfe2
lcl|NW_011937876.1_cds_XP_019920053.1_41245	XP_030855722.1	1.77e-42	1752395781	XP_030855722	ECB-GENE-23156889	Nfe2
lcl|NW_011937876.1_cds_XP_019920055.1_41246	XP_030855722.1	1.83e-42	1752395781	XP_030855722	ECB-GENE-23156889	Nfe2
